Time,Date,East
15:59:41,04-10-2022,-0.0639999999984866
16:59:41,04-10-2022,-0.07000000000698492
17:59:41,04-10-2022,-0.07300000000395812
18:59:41,04-10-2022,-0.06600000000617001
19:59:41,04-10-2022,-0.0610000000015134
20:59:41,04-10-2022,-0.08199999999487773
21:59:41,04-10-2022,-0.06600000000617001
22:59:41,04-10-2022,-0.0610000000015134
23:59:41,04-10-2022,-0.0639999999984866
00:59:41,05-10-2022,-0.062000000005355105
01:59:41,05-10-2022,-0.0629999999946449
02:59:41,05-10-2022,-0.06799999999930151
06:59:41,14-08-2022,-0.06600000000617001
07:59:41,14-08-2022,-0.07000000000698492
08:59:41,14-08-2022,-0.07099999999627471
09:59:41,14-08-2022,-0.0610000000015134
10:59:41,14-08-2022,-0.062000000005355105
11:59:41,14-08-2022,-0.06600000000617001
12:59:41,14-08-2022,-0.0629999999946449
13:59:41,14-08-2022,-0.05700000000069849
14:59:41,14-08-2022,-0.0639999999984866
15:59:41,14-08-2022,-0.07099999999627471
16:59:41,14-08-2022,-0.0669999999954598
17:59:41,14-08-2022,-0.05899999999382999
18:59:41,14-08-2022,-0.0639999999984866
19:59:41,14-08-2022,-0.062000000005355105
20:59:41,14-08-2022,-0.06799999999930151
21:59:41,14-08-2022,-0.06600000000617001
22:59:41,14-08-2022,-0.05700000000069849
23:59:41,14-08-2022,-0.05899999999382999
00:59:41,15-08-2022,-0.0639999999984866
01:59:41,15-08-2022,-0.0629999999946449
02:59:41,15-08-2022,-0.0650000000023283
03:59:41,15-08-2022,-0.0650000000023283
04:59:41,15-08-2022,-0.0650000000023283
05:59:41,15-08-2022,-0.07300000000395812
06:59:41,15-08-2022,-0.06600000000617001
16:59:41,10-07-2022,-0.06600000000617001
17:59:41,10-07-2022,-0.062000000005355105
18:59:41,10-07-2022,-0.05899999999382999
19:59:41,10-07-2022,-0.06600000000617001
20:59:41,10-07-2022,-0.062000000005355105
21:59:41,10-07-2022,-0.06900000000314321
22:59:41,10-07-2022,-0.07600000000093132
23:59:41,10-07-2022,-0.0669999999954598
00:59:41,11-07-2022,-0.05700000000069849
01:59:41,11-07-2022,-0.0629999999946449
02:59:41,11-07-2022,-0.06900000000314321
03:59:41,11-07-2022,-0.06600000000617001
04:59:41,11-07-2022,-0.0639999999984866
05:59:41,11-07-2022,-0.0669999999954598
06:59:41,11-07-2022,-0.0669999999954598
07:59:41,11-07-2022,-0.07300000000395812
08:59:41,11-07-2022,-0.06900000000314321
09:59:41,11-07-2022,-0.07000000000698492
10:59:41,11-07-2022,-0.0650000000023283
11:59:41,11-07-2022,-0.06799999999930151
12:59:41,11-07-2022,-0.07000000000698492
13:59:41,11-07-2022,-0.07399999999324791
14:59:41,11-07-2022,-0.07300000000395812
15:59:41,11-07-2022,-0.06900000000314321
16:59:41,11-07-2022,-0.06900000000314321
05:59:41,03-07-2022,-0.0669999999954598
06:59:41,03-07-2022,-0.07099999999627471
07:59:41,03-07-2022,-0.0669999999954598
08:59:41,03-07-2022,-0.0669999999954598
09:59:41,03-07-2022,-0.06799999999930151
10:59:41,03-07-2022,-0.0669999999954598
11:59:41,03-07-2022,-0.07000000000698492
12:59:41,03-07-2022,-0.06600000000617001
13:59:41,03-07-2022,-0.0650000000023283
14:59:41,03-07-2022,-0.07600000000093132
15:59:41,03-07-2022,-0.0650000000023283
16:59:41,03-07-2022,-0.0669999999954598
17:59:41,03-07-2022,-0.07000000000698492
18:59:41,03-07-2022,-0.07399999999324791
19:59:41,03-07-2022,-0.07399999999324791
20:59:41,03-07-2022,-0.07799999999406282
21:59:41,03-07-2022,-0.0650000000023283
22:59:41,03-07-2022,-0.08199999999487773
23:59:41,03-07-2022,-0.07499999999708962
00:59:41,04-07-2022,-0.07200000000011642
01:59:41,04-07-2022,-0.0669999999954598
02:59:41,04-07-2022,-0.06600000000617001
03:59:41,04-07-2022,-0.07000000000698492
04:59:41,04-07-2022,-0.0629999999946449
05:59:41,04-07-2022,-0.07600000000093132
16:59:41,30-11-2022,-0.055999999996856786
17:59:41,30-11-2022,-0.0580000000045402
18:59:41,30-11-2022,-0.055999999996856786
19:59:41,30-11-2022,-0.05899999999382999
20:59:41,30-11-2022,-0.055999999996856786
21:59:41,30-11-2022,-0.055999999996856786
22:59:41,30-11-2022,-0.055999999996856786
23:59:41,30-11-2022,-0.05199999999604188
00:59:41,01-12-2022,-0.052999999999883585
01:59:41,01-12-2022,-0.055999999996856786
02:59:41,01-12-2022,-0.05400000000372529
03:59:41,01-12-2022,-0.05400000000372529
04:59:41,01-12-2022,-0.055999999996856786
05:59:41,01-12-2022,-0.055999999996856786
06:59:41,01-12-2022,-0.05400000000372529
07:59:41,01-12-2022,-0.05199999999604188
08:59:41,01-12-2022,-0.059999999997671694
09:59:41,01-12-2022,-0.05700000000069849
10:59:41,01-12-2022,-0.05100000000675209
11:59:41,01-12-2022,-0.05199999999604188
12:59:41,01-12-2022,-0.05899999999382999
13:59:41,01-12-2022,-0.05899999999382999
14:59:41,01-12-2022,-0.05899999999382999
15:59:41,01-12-2022,-0.04899999999906868
16:59:41,01-12-2022,-0.05700000000069849
12:59:41,07-12-2022,-0.0629999999946449
13:59:41,07-12-2022,-0.0650000000023283
14:59:41,07-12-2022,-0.04700000000593718
15:59:41,07-12-2022,-0.05199999999604188
16:59:41,07-12-2022,-0.05400000000372529
17:59:41,07-12-2022,-0.04799999999522697
18:59:41,07-12-2022,-0.05199999999604188
19:59:41,07-12-2022,-0.05100000000675209
20:59:41,07-12-2022,-0.04899999999906868
21:59:41,07-12-2022,-0.05700000000069849
22:59:41,07-12-2022,-0.05499999999301508
23:59:41,07-12-2022,-0.05000000000291038
00:59:41,08-12-2022,-0.05700000000069849
01:59:41,08-12-2022,-0.055999999996856786
02:59:41,08-12-2022,-0.05499999999301508
03:59:41,08-12-2022,-0.055999999996856786
04:59:41,08-12-2022,-0.05499999999301508
05:59:41,08-12-2022,-0.05100000000675209
06:59:41,08-12-2022,-0.04899999999906868
07:59:41,08-12-2022,-0.04799999999522697
08:59:41,08-12-2022,-0.059999999997671694
09:59:41,08-12-2022,-0.04799999999522697
10:59:41,08-12-2022,-0.059999999997671694
11:59:41,08-12-2022,-0.05899999999382999
12:59:41,08-12-2022,-0.0610000000015134
08:59:41,11-06-2022,-0.0669999999954598
09:59:41,11-06-2022,-0.06600000000617001
10:59:41,11-06-2022,-0.07399999999324791
11:59:41,11-06-2022,-0.07399999999324791
12:59:41,11-06-2022,-0.07399999999324791
13:59:41,11-06-2022,-0.0610000000015134
14:59:41,11-06-2022,-0.05100000000675209
15:59:41,11-06-2022,-0.05199999999604188
16:59:41,11-06-2022,-0.0639999999984866
17:59:41,11-06-2022,-0.0669999999954598
18:59:41,11-06-2022,-0.059999999997671694
19:59:41,11-06-2022,-0.06900000000314321
20:59:41,11-06-2022,-0.0650000000023283
21:59:41,11-06-2022,-0.08599999999569263
22:59:41,11-06-2022,-0.0639999999984866
23:59:41,11-06-2022,-0.0580000000045402
00:59:41,12-06-2022,-0.0650000000023283
01:59:41,12-06-2022,-0.06900000000314321
02:59:41,12-06-2022,-0.0669999999954598
03:59:41,12-06-2022,-0.0629999999946449
04:59:41,12-06-2022,-0.0610000000015134
05:59:41,12-06-2022,-0.062000000005355105
06:59:41,12-06-2022,-0.07200000000011642
07:59:41,12-06-2022,-0.07600000000093132
08:59:41,12-06-2022,-0.0650000000023283
21:59:41,15-07-2022,-0.06799999999930151
22:59:41,15-07-2022,-0.07300000000395812
23:59:41,15-07-2022,-0.0610000000015134
00:59:41,16-07-2022,-0.06600000000617001
01:59:41,16-07-2022,-0.06900000000314321
02:59:41,16-07-2022,-0.07399999999324791
03:59:41,16-07-2022,-0.06799999999930151
04:59:41,16-07-2022,-0.06600000000617001
05:59:41,16-07-2022,-0.062000000005355105
06:59:41,16-07-2022,-0.0669999999954598
07:59:41,16-07-2022,-0.07000000000698492
08:59:41,16-07-2022,-0.06799999999930151
09:59:41,16-07-2022,-0.0669999999954598
10:59:41,16-07-2022,-0.0669999999954598
11:59:41,16-07-2022,-0.0610000000015134
12:59:41,16-07-2022,-0.06600000000617001
13:59:41,16-07-2022,-0.06600000000617001
14:59:41,16-07-2022,-0.0580000000045402
15:59:41,16-07-2022,-0.0610000000015134
16:59:41,16-07-2022,-0.0639999999984866
17:59:41,16-07-2022,-0.0629999999946449
18:59:41,16-07-2022,-0.0610000000015134
19:59:41,16-07-2022,-0.06600000000617001
20:59:41,16-07-2022,-0.0629999999946449
21:59:41,16-07-2022,-0.062000000005355105
11:59:41,12-04-2022,-0.07499999999708962
12:59:41,12-04-2022,-0.07600000000093132
13:59:41,12-04-2022,-0.07200000000011642
14:59:41,12-04-2022,-0.08800000000337604
15:59:41,12-04-2022,-0.07600000000093132
16:59:41,12-04-2022,-0.08100000000558794
17:59:41,12-04-2022,-0.08100000000558794
18:59:41,12-04-2022,-0.07399999999324791
19:59:41,12-04-2022,-0.08199999999487773
20:59:41,12-04-2022,-0.07700000000477303
21:59:41,12-04-2022,-0.07399999999324791
22:59:41,12-04-2022,-0.07399999999324791
23:59:41,12-04-2022,-0.07700000000477303
00:59:41,13-04-2022,-0.07200000000011642
01:59:41,13-04-2022,-0.07300000000395812
02:59:41,13-04-2022,-0.07899999999790452
03:59:41,13-04-2022,-0.07700000000477303
04:59:41,13-04-2022,-0.08000000000174623
05:59:41,13-04-2022,-0.08100000000558794
06:59:41,13-04-2022,-0.07399999999324791
07:59:41,13-04-2022,-0.07600000000093132
08:59:41,13-04-2022,-0.07300000000395812
09:23:53,13-04-2022,-0.05899999999382999
10:59:41,13-04-2022,-0.09200000000419095
11:59:41,13-04-2022,-0.09399999999732245
18:59:41,20-10-2022,-0.0629999999946449
19:59:41,20-10-2022,-0.0650000000023283
20:59:41,20-10-2022,-0.0629999999946449
21:59:41,20-10-2022,-0.05899999999382999
22:59:41,20-10-2022,-0.0650000000023283
23:59:41,20-10-2022,-0.062000000005355105
00:59:41,21-10-2022,-0.0650000000023283
01:59:41,21-10-2022,-0.0629999999946449
02:59:41,21-10-2022,-0.0629999999946449
03:59:41,21-10-2022,-0.05899999999382999
04:59:41,21-10-2022,-0.059999999997671694
05:59:41,21-10-2022,-0.0610000000015134
06:59:41,21-10-2022,-0.062000000005355105
07:59:41,21-10-2022,-0.0580000000045402
08:59:41,21-10-2022,-0.052999999999883585
09:59:41,21-10-2022,-0.062000000005355105
10:59:41,21-10-2022,-0.06600000000617001
11:59:41,21-10-2022,-0.06900000000314321
12:59:41,21-10-2022,-0.0610000000015134
13:59:41,21-10-2022,-0.07600000000093132
14:59:41,21-10-2022,-0.0629999999946449
15:59:41,21-10-2022,-0.06600000000617001
16:59:41,21-10-2022,-0.07000000000698492
17:59:41,21-10-2022,-0.055999999996856786
20:59:41,08-08-2022,-0.07399999999324791
21:59:41,08-08-2022,-0.07700000000477303
22:59:41,08-08-2022,-0.07000000000698492
23:59:41,08-08-2022,-0.07300000000395812
00:59:41,09-08-2022,-0.0629999999946449
01:59:41,09-08-2022,-0.0610000000015134
02:59:41,09-08-2022,-0.05700000000069849
03:59:41,09-08-2022,-0.0650000000023283
04:59:41,09-08-2022,-0.06600000000617001
05:59:41,09-08-2022,-0.0639999999984866
06:59:41,09-08-2022,-0.0669999999954598
07:59:41,09-08-2022,-0.0650000000023283
08:59:41,09-08-2022,-0.0650000000023283
09:59:41,09-08-2022,-0.055999999996856786
10:59:41,09-08-2022,-0.0580000000045402
11:59:41,09-08-2022,-0.0610000000015134
12:59:41,09-08-2022,-0.06600000000617001
13:59:41,09-08-2022,-0.05899999999382999
14:59:41,09-08-2022,-0.07000000000698492
15:59:41,09-08-2022,-0.05700000000069849
16:59:41,09-08-2022,-0.08699999999953434
17:59:41,09-08-2022,-0.07499999999708962
18:59:41,09-08-2022,-0.07000000000698492
19:59:41,09-08-2022,-0.0610000000015134
20:59:41,09-08-2022,-0.06600000000617001
07:59:41,10-06-2022,-0.07700000000477303
08:59:41,10-06-2022,-0.07700000000477303
09:59:41,10-06-2022,-0.07300000000395812
10:59:41,10-06-2022,-0.07200000000011642
11:59:41,10-06-2022,-0.07099999999627471
12:59:41,10-06-2022,-0.07000000000698492
13:59:41,10-06-2022,-0.0650000000023283
14:59:41,10-06-2022,-0.06900000000314321
15:59:41,10-06-2022,-0.07600000000093132
16:59:41,10-06-2022,-0.08100000000558794
17:59:41,10-06-2022,-0.06600000000617001
18:59:41,10-06-2022,-0.0580000000045402
19:59:41,10-06-2022,-0.07000000000698492
20:59:41,10-06-2022,-0.0669999999954598
21:59:41,10-06-2022,-0.06600000000617001
22:59:41,10-06-2022,-0.07000000000698492
23:59:41,10-06-2022,-0.05700000000069849
00:59:41,11-06-2022,-0.0650000000023283
01:59:41,11-06-2022,-0.07300000000395812
02:59:41,11-06-2022,-0.06600000000617001
03:59:41,11-06-2022,-0.07499999999708962
04:59:41,11-06-2022,-0.07300000000395812
05:59:41,11-06-2022,-0.07099999999627471
06:59:41,11-06-2022,-0.0629999999946449
07:59:41,11-06-2022,-0.06799999999930151
22:59:41,25-06-2022,-0.07300000000395812
23:59:41,25-06-2022,-0.062000000005355105
00:59:41,26-06-2022,-0.06900000000314321
01:59:41,26-06-2022,-0.07099999999627471
02:59:41,26-06-2022,-0.0669999999954598
03:59:41,26-06-2022,-0.08000000000174623
04:59:41,26-06-2022,-0.0669999999954598
05:59:41,26-06-2022,-0.06900000000314321
06:59:41,26-06-2022,-0.06900000000314321
07:59:41,26-06-2022,-0.07000000000698492
08:59:41,26-06-2022,-0.07000000000698492
09:59:41,26-06-2022,-0.0650000000023283
10:59:41,26-06-2022,-0.05899999999382999
11:59:41,26-06-2022,-0.07000000000698492
12:59:41,26-06-2022,-0.07600000000093132
13:59:41,26-06-2022,-0.0650000000023283
14:59:41,26-06-2022,-0.0639999999984866
15:59:41,26-06-2022,-0.07099999999627471
16:59:41,26-06-2022,-0.06900000000314321
17:59:41,26-06-2022,-0.06600000000617001
18:59:41,26-06-2022,-0.07099999999627471
19:59:41,26-06-2022,-0.07000000000698492
20:59:41,26-06-2022,-0.06900000000314321
21:59:41,26-06-2022,-0.07000000000698492
22:59:41,26-06-2022,-0.06600000000617001
22:59:41,11-11-2022,-0.055999999996856786
23:59:41,11-11-2022,-0.0629999999946449
00:59:41,12-11-2022,-0.052999999999883585
01:59:41,12-11-2022,-0.05499999999301508
02:59:41,12-11-2022,-0.0669999999954598
03:59:41,12-11-2022,-0.062000000005355105
04:59:41,12-11-2022,-0.05100000000675209
05:59:41,12-11-2022,-0.059999999997671694
06:59:41,12-11-2022,-0.05499999999301508
07:59:41,12-11-2022,-0.05400000000372529
08:59:41,12-11-2022,-0.05199999999604188
09:59:41,12-11-2022,-0.0629999999946449
10:59:41,12-11-2022,-0.0580000000045402
11:59:41,12-11-2022,-0.05000000000291038
12:59:41,12-11-2022,-0.05499999999301508
13:59:41,12-11-2022,-0.04899999999906868
14:59:41,12-11-2022,-0.046000000002095476
15:59:41,12-11-2022,-0.059999999997671694
16:59:41,12-11-2022,-0.05499999999301508
17:59:41,12-11-2022,-0.055999999996856786
18:59:41,12-11-2022,-0.055999999996856786
19:59:41,12-11-2022,-0.05400000000372529
20:59:41,12-11-2022,-0.059999999997671694
21:59:41,12-11-2022,-0.062000000005355105
22:59:41,12-11-2022,-0.05700000000069849
02:59:41,21-07-2022,-0.0629999999946449
03:59:41,21-07-2022,-0.0629999999946449
04:59:41,21-07-2022,-0.0650000000023283
05:59:41,21-07-2022,-0.0669999999954598
06:59:41,21-07-2022,-0.07099999999627471
07:59:41,21-07-2022,-0.07399999999324791
08:59:41,21-07-2022,-0.0669999999954598
09:59:41,21-07-2022,-0.06799999999930151
10:59:41,21-07-2022,-0.0650000000023283
11:59:41,21-07-2022,-0.0650000000023283
12:59:41,21-07-2022,-0.0650000000023283
13:59:41,21-07-2022,-0.0610000000015134
14:59:41,21-07-2022,-0.0650000000023283
15:59:41,21-07-2022,-0.0639999999984866
16:59:41,21-07-2022,-0.0639999999984866
17:59:41,21-07-2022,-0.059999999997671694
18:59:41,21-07-2022,-0.05700000000069849
19:59:41,21-07-2022,-0.07799999999406282
20:59:41,21-07-2022,-0.062000000005355105
21:59:41,21-07-2022,-0.07300000000395812
22:59:41,21-07-2022,-0.08500000000640284
23:59:41,21-07-2022,-0.07700000000477303
00:59:41,22-07-2022,-0.08100000000558794
01:59:41,22-07-2022,-0.07600000000093132
02:59:41,22-07-2022,-0.0669999999954598
11:59:41,31-10-2022,-0.0610000000015134
12:59:41,31-10-2022,-0.07799999999406282
13:59:41,31-10-2022,-0.059999999997671694
14:59:41,31-10-2022,-0.062000000005355105
15:59:41,31-10-2022,-0.0639999999984866
16:59:41,31-10-2022,-0.06600000000617001
17:59:41,31-10-2022,-0.062000000005355105
18:59:41,31-10-2022,-0.0610000000015134
19:59:41,31-10-2022,-0.062000000005355105
20:59:41,31-10-2022,-0.0580000000045402
21:59:41,31-10-2022,-0.0610000000015134
22:59:41,31-10-2022,-0.059999999997671694
23:59:41,31-10-2022,-0.05899999999382999
00:59:41,01-11-2022,-0.0639999999984866
01:59:41,01-11-2022,-0.0639999999984866
02:59:41,01-11-2022,-0.05899999999382999
03:59:41,01-11-2022,-0.062000000005355105
04:59:41,01-11-2022,-0.05899999999382999
05:59:41,01-11-2022,-0.0610000000015134
06:59:41,01-11-2022,-0.05899999999382999
07:59:41,01-11-2022,-0.05400000000372529
08:59:41,01-11-2022,-0.062000000005355105
09:59:41,01-11-2022,-0.059999999997671694
10:59:41,01-11-2022,-0.05400000000372529
11:59:41,01-11-2022,-0.055999999996856786
12:59:41,01-11-2022,-0.055999999996856786
13:59:41,01-11-2022,-0.07000000000698492
14:59:41,01-11-2022,-0.059999999997671694
15:59:41,01-11-2022,-0.05899999999382999
16:59:41,01-11-2022,-0.0610000000015134
17:59:41,01-11-2022,-0.055999999996856786
18:59:41,01-11-2022,-0.0610000000015134
19:59:41,01-11-2022,-0.0610000000015134
20:59:41,01-11-2022,-0.0629999999946449
21:59:41,01-11-2022,-0.05899999999382999
22:59:41,01-11-2022,-0.05899999999382999
23:59:41,01-11-2022,-0.05899999999382999
00:59:41,02-11-2022,-0.0610000000015134
01:59:41,02-11-2022,-0.062000000005355105
02:59:41,02-11-2022,-0.0610000000015134
03:59:41,02-11-2022,-0.0650000000023283
04:59:41,02-11-2022,-0.05899999999382999
05:59:41,02-11-2022,-0.0629999999946449
06:59:41,02-11-2022,-0.062000000005355105
07:59:41,02-11-2022,-0.0580000000045402
08:59:41,02-11-2022,-0.05199999999604188
09:59:41,02-11-2022,-0.07300000000395812
10:59:41,02-11-2022,-0.06799999999930151
11:59:41,02-11-2022,-0.09299999999348074
12:59:41,02-11-2022,-0.07399999999324791
22:59:41,05-05-2022,-0.07700000000477303
23:59:41,05-05-2022,-0.07399999999324791
00:59:41,06-05-2022,-0.07300000000395812
01:59:41,06-05-2022,-0.07600000000093132
02:59:41,06-05-2022,-0.07700000000477303
03:59:41,06-05-2022,-0.08100000000558794
04:59:41,06-05-2022,-0.07300000000395812
05:59:41,06-05-2022,-0.07499999999708962
06:59:41,06-05-2022,-0.06799999999930151
07:59:41,06-05-2022,-0.07600000000093132
08:17:32,06-05-2022,-0.0610000000015134
09:59:41,06-05-2022,-0.0650000000023283
10:59:41,06-05-2022,-0.06600000000617001
11:59:41,06-05-2022,-0.06799999999930151
12:59:41,06-05-2022,-0.07000000000698492
13:59:41,06-05-2022,-0.07600000000093132
14:59:41,06-05-2022,-0.07600000000093132
15:59:41,06-05-2022,-0.07600000000093132
16:59:41,06-05-2022,-0.07099999999627471
17:59:41,06-05-2022,-0.07300000000395812
18:59:41,06-05-2022,-0.07700000000477303
19:59:41,06-05-2022,-0.06600000000617001
20:59:41,06-05-2022,-0.07099999999627471
21:59:41,06-05-2022,-0.07399999999324791
22:59:41,06-05-2022,-0.06600000000617001
08:59:41,03-04-2022,-0.08500000000640284
09:59:41,03-04-2022,-0.08900000000721775
10:59:41,03-04-2022,-0.08299999999871943
11:59:41,03-04-2022,-0.08900000000721775
12:59:41,03-04-2022,-0.08599999999569263
13:59:41,03-04-2022,-0.08699999999953434
14:59:41,03-04-2022,-0.08800000000337604
15:59:41,03-04-2022,-0.07700000000477303
16:59:41,03-04-2022,-0.08400000000256114
17:59:41,03-04-2022,-0.08100000000558794
18:59:41,03-04-2022,-0.08199999999487773
19:59:41,03-04-2022,-0.07200000000011642
20:59:41,03-04-2022,-0.07799999999406282
21:59:41,03-04-2022,-0.07899999999790452
22:59:41,03-04-2022,-0.08400000000256114
23:59:41,03-04-2022,-0.08199999999487773
00:59:41,04-04-2022,-0.07899999999790452
01:59:41,04-04-2022,-0.06900000000314321
02:59:41,04-04-2022,-0.08000000000174623
03:59:41,04-04-2022,-0.08000000000174623
04:59:41,04-04-2022,-0.07600000000093132
05:59:41,04-04-2022,-0.08599999999569263
06:59:41,04-04-2022,-0.08100000000558794
07:59:41,04-04-2022,-0.07499999999708962
08:59:41,04-04-2022,-0.07799999999406282
11:59:41,25-11-2022,-0.05499999999301508
12:59:41,25-11-2022,-0.07099999999627471
13:59:41,25-11-2022,-0.0580000000045402
14:59:41,25-11-2022,-0.05700000000069849
15:59:41,25-11-2022,-0.04499999999825377
16:59:41,25-11-2022,-0.05499999999301508
17:59:41,25-11-2022,-0.05199999999604188
18:59:41,25-11-2022,-0.055999999996856786
19:59:41,25-11-2022,-0.0650000000023283
20:59:41,25-11-2022,-0.0610000000015134
21:59:41,25-11-2022,-0.055999999996856786
22:59:41,25-11-2022,-0.0650000000023283
23:59:41,25-11-2022,-0.0580000000045402
00:59:41,26-11-2022,-0.05199999999604188
01:59:41,26-11-2022,-0.05899999999382999
02:59:41,26-11-2022,-0.05899999999382999
03:59:41,26-11-2022,-0.05199999999604188
04:59:41,26-11-2022,-0.05899999999382999
05:59:41,26-11-2022,-0.0580000000045402
06:59:41,26-11-2022,-0.0580000000045402
07:59:41,26-11-2022,-0.055999999996856786
08:59:41,26-11-2022,-0.0580000000045402
09:59:41,26-11-2022,-0.052999999999883585
10:59:41,26-11-2022,-0.08699999999953434
11:59:41,26-11-2022,-0.062000000005355105
10:59:41,18-08-2022,-0.0650000000023283
11:59:41,18-08-2022,-0.0669999999954598
12:59:41,18-08-2022,-0.06900000000314321
13:59:41,18-08-2022,-0.0669999999954598
14:59:41,18-08-2022,-0.062000000005355105
15:59:41,18-08-2022,-0.0629999999946449
16:59:41,18-08-2022,-0.0639999999984866
17:59:41,18-08-2022,-0.07000000000698492
18:59:41,18-08-2022,-0.0610000000015134
19:59:41,18-08-2022,-0.0580000000045402
20:59:41,18-08-2022,-0.07000000000698492
21:59:41,18-08-2022,-0.0629999999946449
22:59:41,18-08-2022,-0.06799999999930151
23:59:41,18-08-2022,-0.0669999999954598
00:59:41,19-08-2022,-0.0639999999984866
01:59:41,19-08-2022,-0.0639999999984866
02:59:41,19-08-2022,-0.06900000000314321
03:59:41,19-08-2022,-0.07099999999627471
04:59:41,19-08-2022,-0.0610000000015134
05:59:41,19-08-2022,-0.0639999999984866
06:59:41,19-08-2022,-0.055999999996856786
07:59:41,19-08-2022,-0.062000000005355105
08:59:41,19-08-2022,-0.0650000000023283
09:59:41,19-08-2022,-0.0580000000045402
10:59:41,19-08-2022,-0.08299999999871943
05:59:41,25-12-2022,-0.05100000000675209
06:59:41,25-12-2022,-0.04899999999906868
07:59:41,25-12-2022,-0.05000000000291038
08:59:41,25-12-2022,-0.043000000005122274
09:59:41,25-12-2022,-0.0629999999946449
10:59:41,25-12-2022,-0.046000000002095476
11:59:41,25-12-2022,-0.059999999997671694
12:59:41,25-12-2022,-0.05700000000069849
13:59:41,25-12-2022,-0.055999999996856786
14:59:41,25-12-2022,-0.05400000000372529
15:59:41,25-12-2022,-0.04700000000593718
16:59:41,25-12-2022,-0.05100000000675209
17:59:41,25-12-2022,-0.05100000000675209
18:59:41,25-12-2022,-0.05199999999604188
19:59:41,25-12-2022,-0.04799999999522697
20:59:41,25-12-2022,-0.05400000000372529
21:59:41,25-12-2022,-0.05100000000675209
22:59:41,25-12-2022,-0.04899999999906868
23:59:41,25-12-2022,-0.05199999999604188
00:59:41,26-12-2022,-0.05000000000291038
01:59:41,26-12-2022,-0.04799999999522697
02:59:41,26-12-2022,-0.052999999999883585
03:59:41,26-12-2022,-0.04899999999906868
04:59:41,26-12-2022,-0.05000000000291038
05:59:41,26-12-2022,-0.052999999999883585
05:59:41,19-11-2022,-0.059999999997671694
06:59:41,19-11-2022,-0.05400000000372529
07:59:41,19-11-2022,-0.05000000000291038
08:59:41,19-11-2022,-0.055999999996856786
09:59:41,19-11-2022,-0.07000000000698492
10:59:41,19-11-2022,-0.05000000000291038
11:59:41,19-11-2022,-0.062000000005355105
12:59:41,19-11-2022,-0.05899999999382999
13:59:41,19-11-2022,-0.062000000005355105
14:59:41,19-11-2022,-0.059999999997671694
15:59:41,19-11-2022,-0.052999999999883585
16:59:41,19-11-2022,-0.04899999999906868
17:59:41,19-11-2022,-0.05000000000291038
18:59:41,19-11-2022,-0.05700000000069849
19:59:41,19-11-2022,-0.05499999999301508
20:59:41,19-11-2022,-0.05899999999382999
21:59:41,19-11-2022,-0.0580000000045402
22:59:41,19-11-2022,-0.0629999999946449
23:59:41,19-11-2022,-0.052999999999883585
00:59:41,20-11-2022,-0.05400000000372529
01:59:41,20-11-2022,-0.05400000000372529
02:59:41,20-11-2022,-0.05899999999382999
03:59:41,20-11-2022,-0.05700000000069849
04:59:41,20-11-2022,-0.05899999999382999
05:59:41,20-11-2022,-0.04899999999906868
12:59:41,20-08-2022,-0.06600000000617001
13:59:41,20-08-2022,-0.06799999999930151
14:59:41,20-08-2022,-0.0639999999984866
15:59:41,20-08-2022,-0.0639999999984866
16:59:41,20-08-2022,-0.06799999999930151
17:59:41,20-08-2022,-0.062000000005355105
18:59:41,20-08-2022,-0.0610000000015134
19:59:41,20-08-2022,-0.0610000000015134
20:59:41,20-08-2022,-0.062000000005355105
21:59:41,20-08-2022,-0.0650000000023283
22:59:41,20-08-2022,-0.062000000005355105
23:59:41,20-08-2022,-0.07200000000011642
00:59:41,21-08-2022,-0.06799999999930151
01:59:41,21-08-2022,-0.0629999999946449
02:59:41,21-08-2022,-0.0639999999984866
03:59:41,21-08-2022,-0.06600000000617001
04:59:41,21-08-2022,-0.0639999999984866
05:59:41,21-08-2022,-0.07000000000698492
06:59:41,21-08-2022,-0.07099999999627471
07:59:41,21-08-2022,-0.0580000000045402
08:59:41,21-08-2022,-0.05499999999301508
09:59:41,21-08-2022,-0.062000000005355105
10:59:41,21-08-2022,-0.07300000000395812
11:59:41,21-08-2022,-0.06900000000314321
12:59:41,21-08-2022,-0.0669999999954598
00:59:41,19-07-2022,-0.055999999996856786
01:59:41,19-07-2022,-0.0650000000023283
02:59:41,19-07-2022,-0.0610000000015134
03:59:41,19-07-2022,-0.0639999999984866
04:59:41,19-07-2022,-0.0650000000023283
05:59:41,19-07-2022,-0.07200000000011642
06:59:41,19-07-2022,-0.05899999999382999
07:59:41,19-07-2022,-0.07000000000698492
08:59:41,19-07-2022,-0.0669999999954598
09:59:41,19-07-2022,-0.062000000005355105
10:59:41,19-07-2022,-0.0650000000023283
11:59:41,19-07-2022,-0.062000000005355105
12:59:41,19-07-2022,-0.0610000000015134
13:59:41,19-07-2022,-0.06600000000617001
14:59:41,19-07-2022,-0.07000000000698492
15:59:41,19-07-2022,-0.0610000000015134
16:59:41,19-07-2022,-0.0639999999984866
17:59:41,19-07-2022,-0.0610000000015134
18:59:41,19-07-2022,-0.062000000005355105
19:59:41,19-07-2022,-0.06900000000314321
20:59:41,19-07-2022,-0.06600000000617001
21:59:41,19-07-2022,-0.0650000000023283
